"pagos","gratis","carga.paga","carga.gratis","correio"
0,0,0,0,0
0,0,0,0,0
0,0,758335,0,0
0,0,251265,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1963,0,0
0,0,0,0,0
0,0,87776,0,0
0,0,17959,0,0
0,0,135179,0,0
0,0,563319,0,0
0,0,75512,0,0
0,0,1020431,0,0
0,0,14375,0,0
0,0,66696,0,0
0,0,55151,0,0
0,0,50934,0,0
0,0,0,0,0
0,0,14435,0,0
0,0,127987,0,0
0,0,0,0,0
0,0,115518,0,0
0,0,97388,0,0
0,0,2473,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,109495,0,0
0,0,0,0,0
0,0,1005704,0,0
0,0,50989,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2926,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,48861,0,0
0,0,1137792,0,0
0,0,152191,0,0
0,0,0,0,0
0,0,0,0,0
0,0,182152,0,0
0,0,0,0,0
0,0,233723,0,0
0,0,0,0,0
0,0,42360,0,0
0,0,238673,0,0
0,0,215,0,0
0,0,7,0,0
0,0,0,0,0
0,0,0,0,0
0,0,4174,0,0
0,0,0,0,0
0,0,116861,0,0
0,0,0,0,0
0,0,0,0,0
0,0,8272,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2911,0,0
0,0,745079,0,0
0,0,239867,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,144,0,0
0,0,0,0,0
0,0,3229,0,0
0,0,0,0,0
0,0,95435,0,0
0,0,38105,0,0
0,0,107410,0,0
0,0,314912,0,0
0,0,82168,0,0
0,0,20654,0,0
0,0,1022913,0,0
0,0,32262,0,0
0,0,16918,0,0
0,0,61226,0,0
0,0,22753,0,0
0,0,21604,0,0
0,0,115538,0,0
0,0,150051,0,0
0,0,2932,0,0
0,0,134783,0,0
0,0,84230,0,0
0,0,3654,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,45605,0,0
0,0,1051594,0,0
0,0,99305,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,61083,0,0
0,0,1261106,0,0
0,0,196442,0,0
0,0,13690,0,0
0,0,68,0,0
0,0,0,0,0
0,0,259878,0,0
0,0,0,0,0
0,0,393825,0,0
0,0,0,0,0
0,0,2,0,0
0,0,0,0,0
0,0,23250,0,0
0,0,205891,0,0
0,0,1490,0,0
0,0,0,0,0
0,0,0,0,0
0,0,18141,0,0
0,0,38285,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,17571,0,0
0,0,0,0,0
0,0,0,0,0
0,0,12332,0,0
0,0,0,0,0
0,0,840703,0,0
0,0,209943,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,983,0,0
0,0,0,0,0
0,0,4128,0,0
0,0,0,0,0
0,0,0,0,0
0,0,3309,0,0
0,0,101543,0,0
0,0,730876,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,39366,2934,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,747533,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,53440,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,774210,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,61375,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,646364,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,202575,4804,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,741933,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,101731,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,736724,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,271308,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,872467,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,169370,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1006445,0,0
0,0,0,0,0
0,0,35992,0,0
0,0,26616,0,0
0,0,177268,0,0
0,0,1528,0,0
0,0,0,0,0
0,0,0,0,0
0,0,677455,0,0
0,0,0,0,0
0,0,47006,0,0
0,0,72760,0,0
0,0,129087,0,0
0,0,50500,0,0
0,0,0,0,0
0,0,0,0,0
0,0,835691,0,0
0,0,0,0,0
0,0,22534,0,0
0,0,32458,0,0
0,0,243542,0,0
0,0,120017,0,0
0,0,0,0,0
0,0,0,0,0
0,0,775906,0,0
0,0,0,0,0
0,0,24500,0,0
0,0,29633,0,0
0,0,176801,0,0
0,0,37089,0,0
0,0,0,0,0
0,0,0,0,0
0,0,605226,0,0
0,0,0,0,0
0,0,4340,0,0
0,0,15707,0,0
0,0,222719,0,0
0,0,64388,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,4050,0
0,0,14193,332,0
0,0,18331,0,0
0,0,13089,0,0
0,0,19732,0,0
0,0,20237,0,0
0,0,0,0,0
0,0,5415,0,0
0,0,15545,25,0
0,0,21863,0,0
0,0,40,0,0
0,0,0,0,0
0,0,16567,0,0
0,0,29513,0,0
0,0,0,0,0
0,0,35779,0,0
0,0,0,0,0
0,0,11365,0,0
0,0,0,0,0
0,0,6196,0,0
0,0,0,0,0
0,0,43492,0,0
0,0,0,0,0
0,0,0,0,0
0,0,3908,0,0
0,0,32023,0,0
0,0,508,0,0
0,0,49513,0,0
0,0,0,0,0
0,0,0,0,0
0,0,16590,2,0
0,0,14189,0,0
0,0,0,0,0
0,0,53788,0,0
0,0,6986,0,0
0,0,22137,0,0
0,0,19756,5,0
0,0,49412,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2312,0,0
0,0,15065,0,0
0,0,37545,0,0
0,0,39277,0,0
0,0,0,0,0
0,0,15742,0,0
0,0,54769,0,0
0,0,0,0,0
0,0,100965,0,0
0,0,62794,0,0
0,0,14883,0,0
0,0,59789,0,0
0,0,62049,0,0
0,0,103948,0,0
4978,100,25016,17100,0
0,0,19788,0,0
0,0,155718,0,0
6326,272,139642,18000,0
0,0,135838,0,0
0,0,0,0,0
5794,17,687,360,0
4869,17,2153,3561,0
3438,12,1678,546,0
5576,22,16914,627,0
4615,5,15948,520,0
92,2,0,0,0
4275,9,3498,192,0
4711,17,9851,182,0
3955,13,6699,510,0
8255,36,17890,1081,0
11097,38,12141,1441,0
3996,10,11627,1413,0
10243,95,34035,1309,0
3222,8,7487,162,0
4704,21,14424,548,0
3515,8,6673,0,0
4744,12,6670,540,0
3528,10,5090,1432,0
4808,11,17741,2484,0
11680,51,18908,272,0
4556,16,9698,1950,0
18013,145,18453,7278,0
8166,40,23037,902,0
0,0,0,0,0
17608,105,4256,1264,0
4420,9,5076,1629,0
3268,6,668,180,0
4247,30,5416,706,0
53,1,0,0,0
5535,24,389,597,0
0,0,0,0,0
1515,9,2219,0,0
4505,10,45855,180,0
0,0,0,0,0
15997,160,21160,1512,0
0,0,0,0,0
0,0,12192,0,0
4266,20,850,180,0
2980,6,923,0,0
8367,34,12486,2700,0
0,0,723196,0,0
0,0,0,0,0
0,0,39237,0,0
0,0,0,0,0
4878,18,68,180,0
9814,69,145,1160,0
4670,14,9111,720,0
5936,29,1366,378,0
0,0,0,0,0
0,0,710,0,0
4327,37,11740,900,0
12133,101,5408,1307,0
686,7,30,0,0
8543,40,25044,1222,0
9230,27,25666,3780,0
24495,147,162578,16914,0
4947,27,2945,180,0
329,0,32,0,0
539,6,20,0,0
4714,21,7085,1261,0
465,0,0,42,0
13926,33,13178,2550,0
0,0,0,0,0
0,0,0,0,0
4721,23,36,180,0
3831,22,931,540,0
9182,20,11278,3780,0
16725,229,3914,2192,0
4619,21,1291,361,0
6729,45,9151,900,0
8791,28,61633,1260,0
7135,43,3405,303,0
18636,80,36032,1980,0
3857,13,4558,360,0
11550,59,19846,1628,0
4847,15,13273,3322,0
11316,100,36027,3946,0
16300,90,22176,1653,0
4466,29,24791,858,0
1601,15,8832,0,0
15243,128,26472,1340,0
8781,30,56894,2340,0
0,0,770641,0,0
9204,70,6879,1259,0
10897,86,28394,1649,0
23386,129,160050,18655,0
14111,122,25494,1263,0
12997,52,32147,545,0
4522,23,47636,1440,0
6314,36,9813,240,0
8083,45,15265,3980,0
11249,58,2465,425,0
18804,127,79846,4162,0
1281,16,6827,0,0
22938,163,172916,14272,0
8885,51,24241,7069,0
29745,194,191765,5713,0
8369,77,85673,35203,0
3345,7,18646,126,0
3356,17,20358,2,0
4842,21,6673,447,0
4669,9,2566,680,0
4658,42,5112,1435,0
3586,9,771,0,0
4915,24,1276,0,0
6446,35,4987,278,0
0,0,0,0,0
0,0,70748,0,0
4861,15,1052,372,0
9400,65,4536,3960,0
4333,15,622,180,0
11642,85,11304,560,0
4383,11,11982,1620,0
0,0,0,0,0
587,0,8074,0,0
7675,52,17348,1440,0
21736,157,59133,3868,0
507,2,3548,0,0
236,12,949,0,0
7057,43,3209,900,0
5049,20,4329,182,0
4846,8,11199,1800,0
0,0,0,0,0
8272,34,11193,1080,0
23530,150,114633,14220,0
592,0,1815,0,0
7168,40,4854,725,0
567,8,66,0,0
12483,29,19730,1080,0
449,0,0,70,0
13742,57,4384,905,0
80,1,145,0,0
36564,428,7393,2333,0
4825,29,12929,1261,0
9410,51,56836,7837,0
18485,131,44715,9049,0
605,7,93,0,0
417,4,1645,131,0
6439,45,2895,765,0
552,2,303,455,0
33653,307,27689,3280,0
4188,28,6675,3023,0
3731,12,2957,776,0
8900,27,4705,767,0
4316,27,2063,1801,0
18691,70,4824,2521,0
32667,246,70446,5877,0
3089,17,1395,0,0
3962,10,2208,180,0
4568,18,13051,907,0
11691,24,14071,1086,0
4477,36,6756,665,0
406,2,0,56,0
10911,92,239498,35281,0
0,0,0,0,0
486,0,0,42,0
0,0,0,0,0
0,0,0,0,0
482,0,0,70,0
442,2,0,56,0
4654,120,79881,15600,0
0,0,12264,0,0
0,0,139520,0,0
5670,244,180641,14400,0
0,0,106816,0,0
0,0,0,0,0
0,0,9618,0,0
5010,26,823,0,0
4352,21,4939,3154,0
0,0,0,0,0
0,0,80,0,0
2442,16,1423,0,0
4211,20,15201,165,0
4095,16,27245,362,0
142,1,0,0,0
3979,7,4077,367,0
4171,9,15516,0,0
3967,12,4695,360,0
5822,23,13673,1800,0
8930,43,8214,1081,0
3187,8,13983,365,0
8090,70,27947,1133,0
3053,30,8735,0,0
3416,19,15878,720,0
2764,8,4631,0,0
115,3,0,0,0
4121,15,7519,0,0
4037,12,838,2700,0
3934,8,17534,1090,0
10907,51,15175,117,0
3841,11,10745,1980,0
14245,124,13475,7418,0
6266,39,21736,193,0
13433,86,3478,901,0
3689,17,3618,1203,0
2788,16,468,5,0
3811,16,4953,923,0
0,0,0,0,0
83,0,0,0,0
5538,22,219,549,0
1609,13,2948,0,0
4045,7,40663,1,0
12880,91,30725,2404,0
0,0,0,0,0
0,0,10006,0,0
3986,11,1042,720,0
3017,13,2949,10,0
6884,32,11655,1262,0
0,0,1026763,0,0
0,0,16536,0,0
4213,20,13,0,0
7907,83,153,905,0
4001,12,10638,180,0
5563,17,1150,365,0
3841,30,10684,540,0
9517,69,5340,986,0
0,0,0,0,0
759,6,22,0,0
6517,28,28437,2502,0
8229,23,23601,3780,0
20115,115,139338,13140,0
4201,13,2339,0,0
309,4,0,0,0
517,2,45,0,0
3975,12,10298,1620,0
427,1,0,42,0
9663,35,18267,1982,0
4317,14,76,180,0
3921,33,997,0,0
7637,28,8723,2880,0
12184,194,5576,2523,0
4052,18,2100,902,0
7355,64,6369,2160,0
6653,53,38957,1092,0
5538,49,2461,407,0
15634,109,32786,540,0
3505,5,2824,540,0
10297,56,19879,900,0
4153,33,18200,2706,0
9235,67,33018,1243,0
13814,80,20193,1322,0
4004,14,28136,396,0
1614,10,10028,0,0
13952,100,16158,2197,0
7034,31,61869,1980,0
0,0,1070933,0,0
8281,97,6351,735,0
9915,68,23209,1021,0
18286,144,135426,14792,0
12198,191,19191,1833,0
10653,48,28061,1150,0
3817,23,42519,1650,0
4723,29,12897,0,0
6010,58,11752,2521,0
9992,79,5346,540,0
18566,180,80932,4747,0
1142,11,7395,0,0
16815,191,149727,11243,0
7658,55,25758,7513,0
24540,273,194878,4549,0
9768,61,82538,28863,0
3169,26,17666,100,0
3259,23,15290,1,0
4285,17,5269,763,0
4288,21,3841,900,0
4332,15,4844,1480,0
3186,11,1385,104,0
4411,15,1050,0,0
5346,28,4797,235,0
115,0,0,0,0
0,0,95497,0,0
4395,14,2471,47,0
6835,65,4538,2700,0
4166,20,219,0,0
9733,81,12461,726,0
3912,12,14749,2520,0
352,0,16076,0,0
6975,64,16748,1992,0
17137,160,43344,5124,0
168,1,4131,0,0
1381,21,3196,0,0
5630,35,1670,540,0
3533,13,3036,0,0
4261,14,13364,540,0
7662,48,10114,720,0
19574,190,124954,12060,0
243,2,2538,0,0
5947,34,3557,60,0
450,10,225,0,0
9918,36,22385,184,0
358,5,0,42,0
10779,50,3933,202,0
28113,397,7260,1242,0
4335,6,10505,1980,0
8294,47,76726,6933,0
14409,121,43409,5977,0
790,16,135,0,0
495,1,1291,1,0
5675,54,2102,799,0
415,8,442,5,0
28450,378,27864,1614,0
3982,47,6072,1323,0
2526,22,1435,4,0
7050,37,7236,262,0
0,0,0,0,0
3690,10,1577,2700,0
16961,124,6739,902,0
26872,287,66801,3902,0
3054,22,2407,0,0
3656,20,3485,0,0
3310,13,8813,360,0
9431,41,13742,240,0
4506,32,5403,180,0
405,3,0,42,0
9412,56,235806,29398,0
0,0,0,0,0
477,0,0,328,0
0,0,0,0,0
425,0,0,42,0
426,1,0,342,0
0,0,0,0,0
4027,127,93037,18760,0
0,0,45671,0,0
0,0,149456,0,0
5321,228,212394,18600,0
0,0,185489,0,0
0,0,0,0,0
5671,38,1397,180,0
4757,28,5090,3509,0
2901,12,1658,0,0
5442,30,19012,693,0
4689,17,24901,181,0
58,0,0,0,0
4520,17,6167,536,0
4518,9,14993,181,0
4609,12,7360,3,0
4379,32,19209,2703,0
10150,31,12172,1620,0
4364,28,19248,902,0
10567,94,66774,2610,0
3379,21,13184,0,0
4042,36,20514,724,0
3230,6,5848,0,0
151,0,0,0,0
4726,22,10129,540,0
4486,23,2096,3780,0
4381,24,23155,1260,0
10867,52,18662,304,0
4340,15,13534,1980,0
17317,128,18374,7362,0
7863,42,35246,262,0
16446,92,5743,911,0
4316,11,4628,1280,0
2904,6,532,360,0
4050,30,5866,1166,0
0,0,0,0,0
36,0,0,0,0
6164,16,793,476,0
2598,17,4020,0,0
4327,7,49018,360,0
0,0,0,0,0
16422,135,31862,1889,0
0,0,2107,0,0
0,0,0,0,0
0,0,20306,0,0
4453,7,1077,720,0
3226,9,1253,0,0
7056,37,16931,1260,0
0,0,1029044,0,0
0,0,21003,0,0
4569,68,15,180,0
8650,131,1036,1440,0
4421,13,11510,0,0
6133,18,921,15,0
0,0,0,0,0
4109,16,9629,360,0
10715,107,10766,1026,0
0,0,0,180,0
627,1,81,0,0
4498,40,35055,3600,0
8706,29,41833,4680,0
20089,177,197001,14790,0
4555,16,5455,186,0
527,4,4,0,0
532,2,10,0,0
4469,20,21509,3600,0
529,4,0,0,0
10156,23,20532,2160,0
0,0,0,0,0
4462,37,215,180,0
4299,19,1167,360,0
8188,24,20188,4140,0
15410,226,8701,3602,0
4188,20,3011,720,0
7651,55,11100,2160,0
7359,42,71471,3960,0
6552,43,2909,291,0
17215,101,39823,2340,0
4487,27,4360,1260,0
0,0,0,0,0
11790,51,27081,1800,0
4699,25,22107,2888,0
11071,92,41364,1462,0
15951,96,24304,1637,0
4251,27,26393,1470,0
2806,15,12944,0,0
16606,139,22018,1302,0
6813,41,79526,1448,0
0,0,1147976,0,0
8855,165,5373,1440,0
10675,106,25617,575,0
19630,217,187181,17804,0
15458,217,38355,3076,0
12010,56,41125,2568,0
4450,32,54619,2050,0
5499,44,17241,2,0
5591,34,17935,4120,0
10631,85,5756,540,0
20521,183,122563,4737,0
1263,18,6036,0,0
18974,189,196664,12262,0
8928,71,41965,9584,0
29359,313,243545,9269,0
10534,130,139150,20956,0
3337,14,33647,21,0
3331,12,34066,0,0
4600,36,7327,756,0
0,0,0,0,0
4338,22,14481,720,0
4784,29,3918,2064,0
3313,11,1885,0,0
4628,23,1232,0,0
5462,28,7330,342,0
0,0,6600,0,0
0,0,136145,0,0
4795,18,1494,550,0
5722,35,8280,3780,0
4535,36,1010,360,0
10480,78,20365,542,0
4112,18,24759,2700,0
531,5,14265,0,0
7086,49,20122,2340,0
18700,173,86417,6650,0
132,0,288,0,0
410,1,3540,0,0
1151,13,2948,0,0
6401,47,2202,0,0
4098,20,6001,180,0
4502,32,16183,1440,0
2,0,10,0,0
7909,33,15398,3600,0
19867,174,155435,11880,0
466,1,2858,0,0
6569,68,4673,360,0
449,6,44,0,0
10351,45,33820,180,0
327,4,0,0,0
10241,48,8649,189,0
29961,485,9785,1553,0
4610,20,34161,2403,0
9379,76,97848,9477,0
17021,154,61852,11296,0
802,8,127,0,0
591,5,2343,0,0
6773,84,3181,875,0
427,2,60,1030,0
30795,488,30092,2855,0
4480,61,9260,1086,0
2935,18,4011,0,0
8184,37,9635,360,0
4395,14,1893,4140,0
17932,82,11819,2520,0
29844,337,95139,7207,0
3229,16,1127,1,0
4272,26,4417,180,0
4195,14,12443,0,0
9639,47,17452,541,0
4662,27,10244,730,0
423,8,0,14,0
8853,90,316979,22146,0
0,0,0,0,0
444,0,0,0,0
0,0,0,0,0
0,0,0,0,0
318,4,0,0,0
417,10,0,0,0
4291,156,114345,18628,0
0,0,72761,0,0
0,0,265066,0,0
5350,257,217943,18506,0
0,0,216110,0,0
0,0,0,0,0
4674,38,1045,903,0
4208,30,7481,3134,0
2556,23,2655,180,0
4932,45,13621,1031,0
4220,5,22397,186,0
4230,24,4627,1266,0
4196,9,14823,900,0
4416,7,7101,367,0
4052,29,26241,555,0
10343,27,13612,2910,0
4191,10,13839,1418,0
10776,63,56412,1922,0
2830,22,8942,16,0
3691,24,23674,1809,0
2973,11,7932,0,0
4108,14,8854,304,0
3952,30,3287,2034,0
4174,19,22984,2546,0
10807,55,5979,15,0
4177,18,13027,1319,0
14373,194,20314,8138,0
7319,26,30169,1012,0
18001,115,6000,2890,0
4232,8,3790,1704,0
3130,15,619,180,0
3985,24,6482,197,0
5873,15,3857,584,0
2461,7,3255,0,0
4291,30,48631,554,0
16899,108,34559,3179,0
0,0,3628,0,0
0,0,20410,0,0
4261,12,1387,2708,0
3145,11,1149,180,0
7244,35,13996,1997,0
0,0,1049749,0,0
0,0,93477,0,0
0,0,3850,0,0
4137,40,53,1260,0
7340,77,1610,1810,0
4560,12,9011,368,0
6154,16,3347,182,0
4169,19,4810,1812,0
11273,98,12160,3657,0
4095,37,26930,962,0
8430,42,74510,4919,0
21649,157,199407,15040,0
4490,14,3279,180,0
601,1,19,0,0
2991,10,6131,1440,0
364,3,0,20,0
10349,46,22780,1647,0
3864,66,219,1280,0
4468,17,2106,1805,0
8478,35,14148,4725,0
18612,291,11773,4939,0
4074,28,3738,1280,0
7331,50,3276,3600,0
8014,40,67196,4346,0
5644,29,1933,1119,0
16160,68,54560,4346,0
4246,8,4644,720,0
0,0,0,0,0
11615,75,30318,2180,0
4220,30,18178,2762,0
11642,84,51056,1890,0
17113,106,26978,3110,0
3779,29,25169,548,0
2467,13,8881,0,0
15672,109,23442,2000,0
7014,30,60781,3792,0
0,0,1045272,0,0
7841,84,2881,1815,0
10927,101,27877,2244,0
22729,151,157124,15744,0
18138,256,16017,5130,0
12373,84,38796,1832,0
4290,37,49455,1458,0
4641,22,12214,290,0
8383,71,17695,3822,0
8524,65,7212,1816,0
19219,179,103208,4565,0
20567,138,181399,8336,0
7857,66,40078,6637,0
28238,249,234030,11382,0
3938,91,102,521,0
10162,115,83953,20162,0
2817,14,24546,41,0
2888,25,22877,0,0
3890,23,6593,1846,0
4140,22,9019,1106,0
4439,34,6639,1647,0
3075,9,1438,1,0
4470,13,889,180,0
4872,28,6705,246,0
0,0,0,0,0
0,0,214954,0,0
4185,14,2278,250,0
8385,71,7663,2245,0
0,0,0,180,0
3786,11,766,1990,0
8961,56,24361,1834,0
3908,38,30625,1645,0
7789,67,13063,3780,0
19041,187,91601,4765,0
6147,30,1859,371,0
4931,31,7702,180,0
4119,25,12276,1993,0
8062,45,15164,4524,0
20641,159,148657,9985,0
6158,36,5029,720,0
428,11,245,0,0
9926,45,29273,1089,0
361,1,0,0,0
10282,52,6517,3,0
29979,395,9824,1730,0
4148,23,33450,1311,0
7908,98,88381,6964,0
13911,175,58054,12481,0
482,3,1167,270,0
5270,51,3100,670,0
527,2,610,360,0
29918,385,29542,3696,0
4218,47,9382,1183,0
2381,16,1474,390,0
7920,23,8880,2534,0
3033,8,1778,1420,0
16304,76,8509,3083,0
28229,252,89539,10447,0
2676,37,6868,0,0
3550,12,1874,720,0
4759,26,19266,192,0
10028,42,27855,2350,0
4016,40,9787,311,0
308,0,0,0,0
4059,104,37,360,0
9662,107,197290,22241,0
0,0,0,0,0
422,1,0,0,0
0,0,0,0,0
0,0,0,0,0
255,3,0,0,0
287,4,0,0,0
215,0,0,600,0
5510,169,172862,18642,0
0,0,95730,0,0
0,0,225676,0,0
6313,332,200797,20120,0
0,0,229337,0,0
0,0,0,0,0
4546,14,1154,1080,0
3940,21,8530,1746,0
2761,22,3409,180,0
4773,15,14213,1440,0
4067,13,24561,360,0
3854,51,6983,2170,0
4370,15,13779,360,0
4033,13,4690,568,0
4107,45,24387,1620,0
10294,42,14107,5040,0
3871,7,17230,1260,0
9840,75,55511,2607,0
2802,22,12995,0,0
3658,17,18960,1260,0
3159,15,12692,180,0
3933,22,11805,900,0
3817,21,4064,2160,0
3651,11,24848,1338,0
10654,73,5750,103,0
4225,14,11068,1620,0
14845,225,17970,9783,0
7103,42,42077,551,0
16727,110,19275,3541,0
3992,6,4045,1223,0
0,0,0,0,0
3417,7,840,180,0
3766,30,10364,906,0
5175,21,742,70,0
2681,18,6705,0,0
3911,35,44366,1440,0
15988,128,36486,6079,0
0,0,0,0,0
0,0,30945,0,0
4216,14,746,1260,0
3402,4,1244,180,0
0,0,0,0,0
7618,32,18812,1260,0
0,0,963444,0,0
0,0,52691,0,0
3617,35,21,1980,0
7150,131,1941,2520,0
4092,16,10020,540,0
5334,20,2670,10,0
3947,18,2153,2880,0
10017,134,21790,1984,0
4007,47,35418,2340,0
8349,30,72399,5040,0
21111,222,196951,13332,0
5295,31,4877,540,0
486,0,0,0,0
380,3,0,140,0
11026,35,24299,3420,0
3208,49,157,1800,0
4247,28,2018,2880,0
8554,41,13962,5040,0
18591,297,32587,5783,0
4086,17,10270,2880,0
7734,57,2844,3240,0
6658,33,56778,4320,0
5811,43,7018,541,0
14258,75,37952,4680,0
3952,11,5943,720,0
11660,96,36163,3431,0
3888,26,21374,1755,0
11143,110,75380,5619,0
16340,122,82107,3101,0
3775,28,29501,1086,0
2869,21,8720,0,0
15723,123,41704,4543,0
7566,39,65835,2340,0
0,0,1110090,0,0
7290,117,5010,2520,0
9669,116,26947,2258,0
21687,221,177169,12718,0
18799,332,60081,5539,0
12075,116,59550,2880,0
4188,34,49374,1940,0
5607,38,13887,40,0
8279,94,25855,4010,0
7934,101,7165,1940,0
19210,180,134841,7171,0
20068,238,253092,10690,0
8166,68,39841,4140,0
29483,211,244239,10231,0
7712,111,15029,2195,0
9688,130,70331,20512,0
0,0,0,0,0
2995,29,27411,17,0
0,0,0,0,0
2628,18,23280,0,0
3606,23,11806,1325,0
3876,12,16141,3240,0
4182,42,9176,1972,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3122,9,386,180,0
5023,26,1510,385,0
5181,39,5295,211,0
0,0,0,0,0
0,0,160234,0,0
3911,37,830,775,0
0,0,0,180,0
42,0,160,0,0
7884,72,8345,3254,0
3738,13,743,2160,0
8222,92,32795,1627,0
4041,22,37514,1440,0
0,0,0,0,0
8172,55,11826,3240,0
18897,212,96268,6057,0
6588,15,1580,180,0
5186,29,12412,0,0
3722,33,15580,1800,0
146,3,2206,180,0
6569,30,16717,2880,0
19935,209,138469,10883,0
6366,11,5754,180,0
551,4,114,0,0
10250,56,25055,1620,0
278,2,0,0,0
9716,81,6409,188,0
96,0,0,0,0
30519,414,16115,1799,0
4124,19,27213,1620,0
160,0,1424,300,0
8426,61,98762,4172,0
0,0,0,0,0
14232,191,69585,10011,0
449,1,2180,0,0
5703,72,3739,722,0
409,0,35,0,0
31272,380,66711,2930,0
3722,44,4598,2013,0
2781,15,1246,180,0
7049,41,13399,1643,0
14468,71,11630,4146,0
29424,255,92186,8921,0
2609,13,1855,0,0
0,0,0,0,0
3539,13,2439,900,0
5419,33,17255,362,0
10344,54,45714,1980,0
0,0,0,0,0
3466,19,6007,1395,0
0,0,0,0,0
275,3,0,0,0
7932,113,16141,1984,0
9087,112,319729,23302,0
0,0,0,0,0
346,4,0,140,0
0,0,0,0,0
0,0,0,0,0
341,2,0,0,0
258,2,0,0,0
5530,179,122717,18380,0
0,0,121602,0,0
0,0,106700,0,0
5357,205,192044,18760,0
0,0,146630,0,0
4500,18,2955,1800,0
4063,17,9255,2074,0
2789,11,3351,366,0
1294,26,314,540,0
1310,58,2577,540,0
0,0,0,180,0
5030,16,20133,2160,0
1217,25,5179,540,0
0,0,0,0,0
3915,10,22208,920,0
4064,12,4342,1800,0
4243,10,17896,1440,0
4102,23,5165,1640,0
3922,22,23967,1628,0
9764,23,17469,4085,0
3912,12,22154,1620,0
10057,73,39244,3325,0
2964,23,14596,0,0
4415,21,26550,2340,0
3266,24,9958,0,0
3749,17,10384,1080,0
3999,26,2525,1441,0
3726,8,39349,1625,0
9862,45,12894,284,0
3985,20,14057,720,0
14042,140,19019,6035,0
7318,37,51422,1836,0
0,0,0,180,0
15738,126,20441,3242,0
3915,10,1421,1574,0
3247,4,986,721,0
3966,17,5100,1180,0
0,0,0,0,0
4490,8,705,2216,0
2093,6,3777,0,0
3984,11,56449,1985,0
15026,99,57437,5485,0
0,0,66902,0,0
4173,5,1160,900,0
3214,4,1527,720,0
7806,38,19216,3240,0
0,0,921010,0,0
0,0,122846,0,0
0,0,4100,0,0
2074,38,22,900,0
7489,114,1620,1800,0
3933,13,14670,1080,0
4538,14,2889,1440,0
0,0,0,0,0
3298,11,4534,1080,0
9436,100,15507,4537,0
0,0,0,0,0
3656,24,34826,1620,0
0,0,0,180,0
7861,40,47257,2700,0
18490,167,194762,8284,0
5382,23,2365,550,0
0,0,0,180,0
456,0,39,0,0
483,3,0,50,0
10494,33,34527,2883,0
1948,25,645,900,0
3438,9,2230,1080,0
8570,34,25268,2880,0
16932,180,10632,5533,0
4594,16,9437,1800,0
6789,39,7483,2340,0
6004,18,39315,1800,0
4165,27,2069,1324,0
12832,56,48408,4505,0
4016,12,5898,1440,0
11761,65,33978,3421,0
0,0,0,0,0
4526,23,32657,1800,0
1297,40,20237,760,0
11663,81,72236,5333,0
16213,113,40191,3885,0
4055,11,30279,1270,0
2451,8,11830,0,0
15074,109,25164,5588,0
7733,33,76387,2700,0
0,0,1263078,0,0
7305,116,6622,1800,0
9747,88,32405,3783,0
21487,165,233558,9240,0
19360,223,36384,5068,0
